id,dur,proto,service,state,spkts,dpkts,sbytes,dbytes,rate,sttl,dttl,sload,dload,sloss,dloss,sinpkt,dinpkt,sjit,djit,swin,stcpb,dtcpb,dwin,tcprtt,synack,ackdat,smean,dmean,trans_depth,response_body_len,ct_srv_src,ct_state_ttl,ct_dst_ltm,ct_src_dport_ltm,ct_dst_sport_ltm,ct_dst_src_ltm,is_ftp_login,ct_ftp_cmd,ct_flw_http_mthd,ct_src_ltm,ct_srv_dst,is_sm_ips_ports,attack_cat,label
76110,0.108876,tcp,-,CON,6,2,978,86,64.293326,62,252,59884.64063,3159.557617,2,1,21.7752,0.007,1387.300572,0.0,255,4162002308,3798311652,255,0.097437,0.032845,0.064592,163,43,0,0,9,3,7,7,2,9,0,0,0,7,9,0,Normal,0
57169,1.634364,tcp,http,FIN,10,18,874,13978,16.520188,62,252,3852.262939,64622.07813,2,6,181.503556,91.998707,11189.23588,7448.96335,255,575640728,3318737712,255,0.130922,0.070379,0.060543,87,777,0,0,1,1,1,1,1,1,0,0,0,1,1,0,Exploits,1
39378,0.751719,tcp,smtp,FIN,52,40,37492,3276,121.055874,31,29,391327.0938,34002.06641,18,8,14.732746,19.260514,1200.537498,39.412289,255,2037208283,4225628693,255,0.000701,0.000555,0.000146,721,82,0,0,1,0,2,1,1,2,0,0,0,6,1,0,Normal,0
2182,0.010022,tcp,-,FIN,38,40,2438,18508,7683.096872,31,29,1895030.875,14405108.0,7,13,0.265861,0.243667,0.0,13.860016,255,369683610,390935052,255,0.000642,0.000515,0.000127,64,463,0,0,11,0,1,1,1,1,0,0,0,16,8,0,Normal,0
97898,0.783488,tcp,-,FIN,10,8,564,354,21.697844,254,252,5187.061035,3165.33252,2,1,87.054222,100.244711,6243.925574,152.289375,255,1895524216,2090134262,255,0.083377,0.030787,0.05259,56,44,0,0,2,1,1,1,1,1,0,0,0,1,1,0,Reconnaissance,1
4281,0.004676,tcp,-,FIN,18,18,3736,2456,7485.029596,31,29,6037638.5,3969204.25,7,7,0.256941,0.244471,12.768359,0.324114,255,45436106,48401774,255,0.000643,0.000517,0.000126,208,136,0,0,3,0,8,1,1,4,0,0,0,3,12,0,Normal,0
130662,1e-05,udp,-,INT,2,0,2088,0,100000.0025,254,0,835200000.0,0.0,0,0,0.01,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,1044,0,0,0,12,2,9,9,1,12,0,0,0,25,12,0,Fuzzers,1
63407,5e-06,udp,-,INT,2,0,168,0,200000.0051,254,0,134400000.0,0.0,0,0,0.005,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,84,0,0,0,1,2,1,1,1,1,0,0,0,4,2,0,Reconnaissance,1
31055,0.001098,udp,dns,CON,2,2,146,178,2732.24049,31,29,531876.125,648451.75,0,0,0.011,0.009,0.0,0.0,0,0,0,0,0.0,0.0,0.0,73,89,0,0,3,0,8,1,1,1,0,0,0,1,2,0,Normal,0
109659,9e-06,udp,-,INT,2,0,168,0,111111.1072,254,0,74666664.0,0.0,0,0,0.009,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,84,0,0,0,1,2,1,1,1,1,0,0,0,24,1,0,Reconnaissance,1
104670,9e-06,sctp,-,INT,2,0,440,0,111111.1072,254,0,195555552.0,0.0,0,0,0.009,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,220,0,0,0,1,2,1,1,1,2,0,0,0,1,1,0,Exploits,1
32086,0.847726,tcp,ftp,FIN,52,54,2934,3742,123.860778,31,29,27159.71875,34662.14453,11,15,16.615529,15.985472,1591.082211,53.159953,255,2749105613,604716127,255,0.000627,0.000492,0.000135,56,69,0,0,1,0,3,1,1,1,1,1,0,2,1,0,Normal,0
33320,0.005538,tcp,-,FIN,22,24,2054,2478,8125.677442,31,29,2832791.75,3430841.5,6,6,0.2599,0.223182,15.433884,13.080774,255,958217058,3103910133,255,0.000764,0.000619,0.000145,93,103,0,0,7,0,2,1,1,1,0,0,0,1,8,0,Normal,0
30325,0.041194,tcp,-,FIN,68,68,4030,57474,3277.17634,31,29,771180.25,10997524.0,7,27,0.609179,0.623846,33.946544,0.894077,255,3938834943,3962616101,255,0.000785,0.000641,0.000144,59,845,0,0,8,0,1,1,1,2,0,0,0,2,5,0,Normal,0
21424,0.017042,tcp,-,FIN,48,50,2958,33044,5691.82026,31,29,1359934.25,15201972.0,7,18,0.355596,0.343729,20.12133,19.745111,255,3721513281,1594384614,255,0.000696,0.00054,0.000156,62,661,0,0,5,0,3,1,1,2,0,0,0,4,3,0,Normal,0
46180,0.982832,tcp,http,FIN,10,10,858,1194,19.33189,62,252,6292.021484,8750.223633,2,2,109.203556,100.207445,8053.603119,154.629484,255,2187764555,371152219,255,0.138367,0.080415,0.057952,86,119,1,129,1,1,2,1,1,1,0,0,1,1,1,0,Normal,0
97909,2.071955,tcp,smtp,FIN,226,50,271922,3024,132.724892,62,252,1045269.813,11444.26465,110,8,9.208689,41.935898,990.370905,51.461664,255,1898679406,4261929613,255,0.032946,0.016311,0.016635,1203,60,0,0,1,1,1,1,1,1,0,0,0,1,1,0,DoS,1
65433,0.924845,tcp,ftp-data,FIN,8,8,364,920,16.218934,62,252,2759.381348,6963.329102,1,2,132.120719,118.591859,8662.944407,231.989703,255,2643174970,1670948495,255,0.151031,0.077697,0.073334,46,115,0,0,1,1,3,1,1,7,0,0,0,3,1,0,Exploits,1
175215,0.989025,tcp,http,FIN,22,56,2424,68382,77.854453,62,252,18717.42383,543250.1875,6,26,47.096429,17.742945,2347.52462,1589.992793,255,3903615664,3345025299,255,0.059219,0.012361,0.046858,110,1221,1,109,1,1,1,1,1,1,0,0,1,21,1,0,Exploits,1
112180,0.0,arp,-,INT,1,0,46,0,0.0,0,0,0.0,0.0,0,0,60000.864,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,46,0,0,0,2,2,2,2,2,2,0,0,0,2,2,1,Normal,0
67364,0.554424,tcp,-,FIN,10,6,534,268,27.055106,254,252,6940.536621,3232.18335,2,1,61.602667,82.317797,3119.119856,141.4195,255,609649419,2734122262,255,0.184787,0.141519,0.043268,53,45,0,0,5,1,1,1,1,5,0,0,0,1,7,0,Normal,0
114922,0.718351,tcp,-,FIN,12,10,986,834,29.23362,254,252,10067.50195,8363.599609,3,2,65.304639,74.473781,4093.513857,105.646555,255,27832897,428828883,255,0.110792,0.047385,0.063407,82,83,0,0,5,1,2,2,1,5,0,0,0,2,5,0,Fuzzers,1
26776,0.022775,tcp,-,FIN,44,46,2766,24004,3907.79364,31,29,949813.375,8248694.0,7,16,0.521884,0.495111,0.0,31.656916,255,1015585931,1024143103,255,0.00062,0.000491,0.000129,63,522,0,0,7,0,9,1,1,1,0,0,0,2,6,0,Normal,0
157203,0.628181,tcp,http,FIN,10,14,742,11442,36.613652,62,252,8507.102539,135311.3281,2,5,69.797889,41.608307,4014.542522,4095.165057,255,3826982126,1682536585,255,0.103068,0.050761,0.052307,74,817,1,5052,2,1,2,1,1,1,0,0,1,1,1,0,Generic,1
27437,0.001072,udp,dns,CON,2,2,146,178,2798.507427,31,29,544776.125,664179.125,0,0,0.01,0.008,0.0,0.0,0,0,0,0,0.0,0.0,0.0,73,89,0,0,2,0,2,1,1,1,0,0,0,1,1,0,Normal,0
42716,0.396936,tcp,-,FIN,10,6,576,268,37.789467,254,252,10460.125,4514.581543,2,1,44.104,58.165398,2123.479572,99.225195,255,2630001180,3210584051,255,0.115736,0.061538,0.054198,58,45,0,0,5,1,1,1,1,5,0,0,0,1,5,0,Normal,0
77093,0.975069,tcp,-,FIN,10,8,534,354,17.434664,254,252,3946.387451,2543.409668,2,1,108.341,121.456,6246.64294,193.9995,255,2195339539,710837549,255,0.197674,0.103228,0.094446,53,44,0,0,2,1,6,1,1,10,0,0,0,6,2,0,Normal,0
23982,0.069877,tcp,-,FIN,48,50,2958,33044,1388.153496,31,29,331668.5,3707543.25,7,18,1.47934,1.414429,83.929052,82.459314,255,2491130980,448116217,255,0.000691,0.000566,0.000125,62,661,0,0,4,0,1,1,1,1,0,0,0,3,5,0,Normal,0
158492,52.372726,udp,dns,REQ,82,0,6396,0,1.546607,254,0,965.082458,0.0,0,0,679.381188,0.0,989.402,0.0,0,0,0,0,0.0,0.0,0.0,78,0,0,0,8,6,25,8,8,8,0,0,0,8,27,0,Fuzzers,1
74752,2.476847,tcp,http,FIN,10,10,802,1172,7.671043,62,252,2331.99707,3407.558105,2,2,275.068222,265.114344,20258.38706,684.373625,255,2964770468,2126541936,255,0.132695,0.090814,0.041881,80,117,1,141,2,1,2,1,1,2,0,0,1,1,2,0,Normal,0
16784,0.326271,udp,-,CON,4,4,568,304,21.454558,31,29,10445.30469,5590.444824,0,0,103.664664,95.357,146.596906,134.848797,0,0,0,0,0.0,0.0,0.0,142,76,0,0,9,0,3,1,1,4,0,0,0,5,10,0,Normal,0
73686,9e-06,udp,-,INT,2,0,78,0,111111.1072,254,0,34666664.0,0.0,0,0,0.009,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,39,0,0,0,11,2,1,1,1,11,0,0,0,1,11,0,Normal,0
132339,8e-06,udp,dns,INT,2,0,114,0,125000.0003,254,0,57000000.0,0.0,0,0,0.008,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,57,0,0,0,37,2,22,22,14,37,0,0,0,22,37,0,Generic,1
77612,3.1e-05,udp,-,INT,2,0,1064,0,32258.06495,254,0,137290320.0,0.0,0,0,0.031,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,532,0,0,0,29,2,16,16,1,29,0,0,0,16,29,0,Normal,0
37927,0.383338,tcp,-,FIN,28,30,4536,3080,148.69384,31,29,91282.36719,62148.80859,7,7,14.184222,13.202,758.853302,18.704129,255,566620251,658879676,255,0.0006,0.000475,0.000125,162,103,0,0,8,0,2,1,1,4,0,0,0,3,10,0,Normal,0
59968,1.101691,tcp,-,FIN,10,8,564,354,15.430824,254,252,3688.874512,2251.084961,2,1,120.196667,146.544141,7944.353951,214.247406,255,520823209,419531827,255,0.156169,0.075866,0.080303,56,44,0,0,3,1,1,1,1,1,0,0,0,2,1,0,Reconnaissance,1
54064,1.564155,tcp,-,FIN,10,6,1178,268,9.589843,254,252,5426.572266,1145.666504,2,1,173.685444,294.893813,12398.41385,547.165813,255,2409812292,552030793,255,0.142212,0.08968,0.052532,118,45,0,0,4,1,1,1,1,1,0,0,0,2,1,0,Exploits,1
65959,9e-06,udp,-,INT,2,0,1098,0,111111.1072,254,0,487999968.0,0.0,0,0,0.009,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,549,0,0,0,3,2,1,1,1,4,0,0,0,2,3,0,Fuzzers,1
13537,8e-06,udp,dns,INT,2,0,114,0,125000.0003,254,0,57000000.0,0.0,0,0,0.008,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,57,0,0,0,40,2,35,34,27,40,0,0,0,34,40,0,Generic,1
107204,1.195048,tcp,-,FIN,32,116,1610,134636,123.007614,62,252,10443.0957,893527.3125,6,56,38.549934,10.319287,1837.984758,958.21973,255,2198371863,317741260,255,0.054479,0.007661,0.046818,50,1161,0,0,1,1,1,1,1,1,0,0,0,1,1,0,Exploits,1
14533,0.000981,udp,dns,CON,2,2,146,178,3058.103916,31,29,595310.875,725790.0,0,0,0.008,0.007,0.0,0.0,0,0,0,0,0.0,0.0,0.0,73,89,0,0,1,0,4,1,1,3,0,0,0,2,2,0,Normal,0
30828,0.018867,tcp,-,FIN,16,18,1540,1644,1749.085791,31,29,612286.0625,658504.3125,4,4,1.2362,1.082353,75.419999,2.108198,255,438430316,2589090100,255,0.00059,0.00046,0.00013,96,91,0,0,12,0,8,5,1,6,0,0,0,10,10,0,Normal,0
65943,0.4713,tcp,ftp,FIN,14,12,1198,886,53.044769,254,252,18892.42578,13800.12695,4,4,34.966923,42.208547,1855.059273,51.817766,255,2574602560,4017878581,255,0.054202,0.007005,0.047197,86,74,0,0,1,1,1,1,1,1,0,0,0,1,1,0,Exploits,1
121028,6e-06,udp,-,INT,2,0,2898,0,166666.6608,254,0,1931999872.0,0.0,0,0,0.006,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,1449,0,0,0,1,2,1,1,1,1,0,0,0,1,2,0,Fuzzers,1
69912,0.497889,tcp,-,CON,6,2,1012,86,14.059358,62,252,13561.25488,690.917053,2,1,99.5778,0.006,5053.322353,0.0,255,2035280709,3357765443,255,0.292497,0.100923,0.191574,169,43,0,0,4,3,1,1,1,2,0,0,0,3,3,0,Normal,0
4553,9e-06,ipip,-,INT,2,0,200,0,111111.1072,254,0,88888888.0,0.0,0,0,0.009,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,100,0,0,0,6,2,2,2,2,6,0,0,0,10,6,0,Analysis,1
79006,43.872566,ospf,-,INT,42,0,2184,0,0.934525,254,0,388.762299,0.0,0,0,1070.062625,0.0,1318.4295,0.0,0,0,0,0,0.0,0.0,0.0,52,0,0,0,1,2,1,1,1,1,0,0,0,1,1,0,Backdoor,1
47148,3e-06,udp,-,INT,2,0,104,0,333333.3215,254,0,138666656.0,0.0,0,0,0.003,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,52,0,0,0,14,2,4,4,1,14,0,0,0,4,14,0,Normal,0
49521,8e-06,udp,-,INT,2,0,198,0,125000.0003,254,0,99000000.0,0.0,0,0,0.008,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,99,0,0,0,26,2,17,17,1,25,0,0,0,17,25,0,Fuzzers,1
71124,9e-06,gmtp,-,INT,2,0,200,0,111111.1072,254,0,88888888.0,0.0,0,0,0.009,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,100,0,0,0,5,2,2,2,2,5,0,0,0,2,5,0,Exploits,1
168773,9e-06,udp,-,INT,2,0,104,0,111111.1072,254,0,46222220.0,0.0,0,0,0.009,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,52,0,0,0,6,2,2,1,1,4,0,0,0,2,4,0,Fuzzers,1
69625,1.042687,tcp,-,FIN,16,10,860,556,23.976513,254,252,6191.694824,3843.914551,4,3,66.481466,104.865219,4091.886882,136.666031,255,3602751031,471846055,255,0.161432,0.098899,0.062533,54,56,0,0,2,1,13,1,1,1,0,0,0,1,1,0,Normal,0
29640,0.106887,tcp,-,FIN,96,98,5486,92746,1805.645251,31,29,406335.6563,6870807.5,7,42,1.1335,1.10775,68.078532,67.029677,255,684990516,2845221303,255,0.000675,0.00054,0.000135,57,946,0,0,5,0,5,1,1,2,0,0,0,5,6,0,Normal,0
30813,0.366125,tcp,ftp-data,FIN,6,8,320,1930,35.507,31,29,5834.073242,36905.42969,1,2,73.16,52.228855,5162.883463,127.360078,255,3255150545,2257827336,255,0.00068,0.000519,0.000161,53,241,0,0,4,0,3,1,1,2,0,0,0,4,3,0,Normal,0
15119,0.019797,tcp,-,FIN,16,18,1540,1644,1666.9193,31,29,583522.75,627569.875,4,4,1.288333,1.137353,78.573786,2.308975,255,1584556374,1588938448,255,0.000583,0.00046,0.000123,96,91,0,0,6,0,6,5,1,6,0,0,0,8,10,0,Normal,0
38588,0.00099,udp,dns,CON,2,2,146,178,3030.303118,31,29,589899.0,719191.9375,0,0,0.009,0.01,0.0,0.0,0,0,0,0,0.0,0.0,0.0,73,89,0,0,2,0,2,1,1,5,0,0,0,2,2,0,Normal,0
71669,0.79829,tcp,http,FIN,10,8,1106,1070,21.295519,254,252,9981.334961,9390.071289,2,2,88.550778,120.0295,4569.451224,190.222469,255,451833359,839232976,255,0.148448,0.078104,0.070344,111,134,1,98,1,1,1,1,1,1,0,0,1,3,2,0,Exploits,1
31399,0.002217,udp,-,CON,4,4,520,304,3157.420101,31,29,1407307.25,822733.4375,0,0,0.444,0.370667,0.622961,0.515009,0,0,0,0,0.0,0.0,0.0,130,76,0,0,9,0,3,1,1,6,0,0,0,6,9,0,Normal,0
125903,3e-06,crtp,-,INT,2,0,200,0,333333.3215,254,0,266666656.0,0.0,0,0,0.003,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,100,0,0,0,6,2,2,2,2,6,0,0,0,3,6,0,Backdoor,1
45089,0.506342,tcp,http,FIN,10,8,834,1112,33.574146,62,252,11865.49805,15373.00879,2,2,56.260222,59.420715,2750.212519,111.214344,255,3194903330,2967091936,255,0.13012,0.053793,0.076327,83,139,1,131,1,1,1,1,1,1,0,0,1,23,1,0,Normal,0
11082,0.002891,tcp,ftp-data,FIN,6,8,320,1826,4496.714104,31,29,738844.6875,4421999.5,1,2,0.5148,0.336143,28.471877,0.542052,255,621195327,2774671430,255,0.000657,0.000534,0.000123,53,228,0,0,3,0,6,1,1,4,0,0,0,5,6,0,Normal,0
89523,0.326291,tcp,http,FIN,10,8,762,1908,52.100733,62,252,16819.3418,40945.04688,2,2,36.254556,33.27643,1848.650412,50.977586,255,2079453251,126220518,255,0.09457,0.054343,0.040227,76,239,1,554,1,1,1,1,1,1,0,0,1,1,1,0,Exploits,1
65947,1.082475,tcp,ftp,FIN,20,22,1096,1664,37.876165,62,252,7700.871094,11743.45898,7,9,56.925577,51.126332,3038.198292,2843.875884,255,653988211,1538878136,255,0.065001,0.008813,0.056188,55,76,0,0,1,1,2,1,1,2,1,1,0,2,1,0,Exploits,1
52895,0.541195,tcp,http,FIN,10,8,1244,1236,31.411969,62,252,16555.95508,15994.23535,2,2,60.132778,64.15257,3136.584148,115.529578,255,3532908542,3712877990,255,0.139319,0.067863,0.071456,124,155,0,0,2,1,3,2,1,2,0,0,0,2,2,0,Generic,1
93011,2.137495,tcp,ftp-data,FIN,8,12,364,9122,8.88891,62,252,1193.920898,31296.44727,1,4,303.257437,187.064006,22049.34995,17215.26221,255,490897186,2070513757,255,0.156052,0.079782,0.07627,46,760,0,0,1,1,2,1,1,2,0,0,0,3,1,0,Exploits,1
57597,2.333058,tcp,ftp,FIN,22,22,1170,1654,18.430745,62,252,3830.166016,5414.353027,7,9,111.098,109.088143,6069.986278,7325.367199,255,607083347,2445784583,255,0.109104,0.041508,0.067596,53,75,0,0,1,1,1,1,1,1,1,1,0,1,1,0,Exploits,1
57251,7e-06,etherip,-,INT,2,0,200,0,142857.1409,254,0,114285712.0,0.0,0,0,0.007,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,100,0,0,0,2,2,1,1,1,2,0,0,0,19,2,0,Fuzzers,1
39424,1.915649,tcp,ftp,FIN,52,54,2934,3740,54.81171,31,29,12018.90332,15330.57422,11,15,37.555528,36.135094,2994.244583,94.369547,255,945026646,946045793,255,0.000604,0.000486,0.000118,56,69,0,0,1,0,8,1,1,5,1,1,0,5,1,0,Normal,0
27497,0.0046,udp,-,CON,4,4,568,304,1521.739097,31,29,740869.5625,396521.7188,0,0,1.206333,1.033667,1.67849,1.450512,0,0,0,0,0.0,0.0,0.0,142,76,0,0,9,0,3,1,1,2,0,0,0,4,13,0,Normal,0
85856,9e-06,leaf-1,-,INT,2,0,200,0,111111.1072,254,0,88888888.0,0.0,0,0,0.009,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,100,0,0,0,6,2,1,1,1,7,0,0,0,3,6,0,DoS,1
64890,1.482729,tcp,http,FIN,10,8,1266,354,11.465346,254,252,6150.820801,1672.591553,2,1,164.732111,199.155578,9517.865017,347.025281,255,804337988,1097716701,255,0.134527,0.088636,0.045891,127,44,0,0,1,1,1,1,1,1,0,0,0,1,1,0,Reconnaissance,1
77881,6e-06,udp,-,INT,2,0,2162,0,166666.6608,254,0,1441333248.0,0.0,0,0,0.006,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,1081,0,0,0,26,2,18,18,1,26,0,0,0,18,26,0,Normal,0
60023,1e-05,udp,dns,INT,2,0,114,0,100000.0025,254,0,45600000.0,0.0,0,0,0.01,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,57,0,0,0,18,2,3,3,3,3,0,0,0,4,18,0,Generic,1
23511,0.031042,tcp,-,FIN,48,50,2958,32642,3124.798632,31,29,746601.375,8244314.0,7,18,0.667435,0.587796,0.0,35.552382,255,411485319,2579677237,255,0.005041,0.002236,0.002805,62,653,0,0,11,0,1,1,1,4,0,0,0,2,5,0,Normal,0
100076,2.413354,tcp,-,FIN,12,10,1106,814,8.701583,254,252,3361.297363,2429.813477,3,2,217.689724,255.825219,15643.16011,410.080969,255,2003973088,2684685176,255,0.228397,0.110918,0.117479,92,81,0,0,4,1,1,1,1,2,0,0,0,1,2,0,Fuzzers,1
69724,0.241308,tcp,-,CON,6,2,1012,86,29.00857,62,252,27980.83789,1425.563965,2,1,48.2616,0.003,2952.738767,0.0,255,3792004642,3772674383,255,0.205775,0.135038,0.070737,169,43,0,0,7,3,3,3,1,6,0,0,0,4,6,0,Normal,0
25,0.921025,tcp,-,FIN,10,6,534,268,16.286203,254,252,4177.954102,1945.658447,2,1,98.922556,170.070203,6572.489441,298.921438,255,3206068676,1681266426,255,0.131876,0.070665,0.061211,53,45,0,0,43,1,2,2,1,40,0,0,0,2,39,0,Normal,0
25895,0.001749,udp,-,CON,4,4,520,304,4002.286915,31,29,1783876.5,1042881.625,0,0,0.462333,0.205333,0.643939,0.283318,0,0,0,0,0.0,0.0,0.0,130,76,0,0,5,0,1,1,1,2,0,0,0,1,9,0,Normal,0
11277,0.186602,tcp,http,FIN,10,6,816,268,80.384992,254,252,31510.91602,9603.327148,2,1,18.854556,36.108801,1018.66619,61.61152,255,1672043898,3868484771,255,0.05086,0.006055,0.044805,82,45,1,0,1,1,1,1,1,1,0,0,1,1,1,0,Reconnaissance,1
37042,0.04049,tcp,-,FIN,60,62,3598,48710,2988.392089,31,29,699234.375,9469004.0,7,24,0.688655,0.654049,46.756243,43.861213,255,3496588928,1347304838,255,0.000722,0.000585,0.000137,60,786,0,0,10,0,2,1,1,4,0,0,0,4,7,0,Normal,0
58308,7e-06,udp,dns,INT,2,0,114,0,142857.1409,254,0,65142856.0,0.0,0,0,0.007,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,57,0,0,0,13,2,8,7,4,7,0,0,0,7,13,0,Generic,1
128876,0.283728,tcp,http,FIN,10,6,810,268,52.867534,254,252,20554.89648,6315.908203,2,1,27.068667,51.251,1435.406065,72.832906,255,3807919851,1644638545,255,0.048477,0.027468,0.021009,81,45,1,0,1,1,1,1,1,1,0,0,1,1,1,0,Reconnaissance,1
108783,0.0,arp,-,INT,1,0,46,0,0.0,0,0,0.0,0.0,0,0,60000.508,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,46,0,0,0,2,2,2,2,2,2,0,0,0,2,2,1,Normal,0
126393,7e-06,udp,dns,INT,2,0,114,0,142857.1409,254,0,65142856.0,0.0,0,0,0.007,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,57,0,0,0,19,2,17,16,16,20,0,0,0,17,19,0,Generic,1
47360,7e-06,unas,-,INT,2,0,200,0,142857.1409,254,0,114285712.0,0.0,0,0,0.007,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,100,0,0,0,6,2,3,2,2,3,0,0,0,7,6,0,Backdoor,1
10848,0.001674,udp,-,CON,4,4,536,304,4181.600812,31,29,1921146.875,1089605.75,0,0,0.431333,0.2,0.602927,0.277189,0,0,0,0,0.0,0.0,0.0,134,76,0,0,9,0,9,1,1,8,0,0,0,7,14,0,Normal,0
80884,0.803912,tcp,-,FIN,10,6,756,268,18.658759,254,252,6776.861328,2229.099854,2,1,87.499778,141.370594,5059.264424,234.295078,255,949952252,1002586959,255,0.189125,0.097056,0.092069,76,45,0,0,3,1,1,1,1,4,0,0,0,1,2,0,Fuzzers,1
36735,0.001113,udp,dns,CON,2,2,146,178,2695.417846,31,29,524708.0,639712.5,0,0,0.017,0.013,0.0,0.0,0,0,0,0,0.0,0.0,0.0,73,89,0,0,2,0,1,1,1,1,0,0,0,3,4,0,Normal,0
42507,0.3156,tcp,-,FIN,10,6,510,268,47.528516,254,252,11634.98047,5678.073242,2,1,35.066667,47.816602,1831.594665,88.008008,255,183195511,602574202,255,0.131449,0.059658,0.071791,51,45,0,0,7,1,3,3,1,7,0,0,0,3,7,0,Normal,0
27821,0.001023,udp,dns,CON,2,2,146,178,2932.551349,31,29,570870.0,695992.1875,0,0,0.004,0.008,0.0,0.0,0,0,0,0,0.0,0.0,0.0,73,89,0,0,2,0,2,2,1,2,0,0,0,5,1,0,Normal,0
41637,2.055723,tcp,-,FIN,32,12,22038,642,20.917216,254,252,83085.125,2292.137695,12,3,66.313648,173.055813,5531.701544,327.691813,255,757920271,1625733312,255,0.283435,0.108084,0.175351,689,54,0,0,1,1,1,1,1,1,0,0,0,19,1,0,Normal,0
96533,0.615418,tcp,http,FIN,26,10,25288,440,56.871913,254,252,316090.8438,5147.720703,10,1,24.53872,64.743223,2539.574159,98.599555,255,1439922460,4188981175,255,0.044899,0.03272,0.012179,973,44,1,0,1,1,1,1,1,34,0,0,1,1,1,0,Exploits,1
90972,2e-06,tcp,-,REQ,2,0,90,0,500000.0013,254,0,180000000.0,0.0,1,0,0.002,0.0,0.0,0.0,255,0,0,0,0.0,0.0,0.0,45,0,0,0,13,6,4,1,1,13,0,0,0,4,13,0,Normal,0
29644,0.003972,tcp,http,FIN,8,10,1052,824,4279.959743,31,29,1854984.875,1494461.25,2,2,0.519143,0.383333,32.910902,0.706298,255,657434572,2803862115,255,0.000653,0.000517,0.000136,132,82,1,83,1,0,1,1,1,2,0,0,1,2,3,0,Normal,0
75041,5e-06,tcp,-,REQ,2,0,90,0,200000.0051,254,0,72000000.0,0.0,1,0,0.005,0.0,0.0,0.0,255,0,0,0,0.0,0.0,0.0,45,0,0,0,4,6,1,1,1,2,0,0,0,1,2,0,Normal,0
39890,3e-06,udp,-,INT,2,0,152,0,333333.3215,29,0,202666656.0,0.0,0,0,0.003,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,76,0,0,0,2,0,2,1,1,2,0,0,0,2,2,0,Normal,0
55528,0.799086,tcp,-,FIN,10,8,564,354,21.274307,254,252,5085.810547,3103.545898,2,1,84.627778,107.28357,5837.893675,144.846203,255,363919840,1726090620,255,0.103208,0.048093,0.055115,56,44,0,0,1,1,1,1,1,1,0,0,0,1,2,0,Reconnaissance,1
114924,0.506512,tcp,-,FIN,12,8,986,706,37.511452,254,252,14278.04297,9760.875,3,2,44.604362,61.216715,2240.98024,83.989836,255,3010502505,1349927467,255,0.132859,0.077991,0.054868,82,88,0,0,7,1,2,2,1,7,0,0,0,2,7,0,Fuzzers,1
99608,9e-06,any,-,INT,2,0,200,0,111111.1072,254,0,88888888.0,0.0,0,0,0.009,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,100,0,0,0,4,2,3,3,3,4,0,0,0,4,4,0,Fuzzers,1
27918,0.030334,tcp,-,FIN,62,62,3702,46036,4054.855998,31,29,960770.125,11945408.0,7,24,0.491393,0.489033,27.476098,0.744064,255,2414962544,2415201554,255,0.000961,0.0005,0.000461,60,743,0,0,4,0,6,1,1,2,0,0,0,4,4,0,Normal,0
92542,9e-06,unas,-,INT,2,0,200,0,111111.1072,254,0,88888888.0,0.0,0,0,0.009,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,100,0,0,0,11,2,6,4,4,14,0,0,0,6,11,0,DoS,1
9505,0.44351,tcp,http,FIN,12,32,912,34768,96.953846,62,252,15079.70508,607553.375,2,14,40.319091,14.050484,2176.29234,1514.447174,255,967125936,1109167766,255,0.052896,0.007135,0.045761,76,1087,1,16476,1,1,1,1,1,1,0,0,1,1,1,0,Exploits,1
